"","unique_fish_id","est_standard_length","est_height_anus","region","year","station","sampling_date","CIS_break_up_date","open_water_day","NASC_zoo","surf_sal_kgm3","surf_temp_degC","carbon_mg","fish_WW","feeding_success","prey_range_um","prey_min_um","prey_max_um","prey_median_um","fish_cond","acartia sp c","acartia sp n","amphipod sp","appendicularian sp","bivalve larvae","boroecia maxima","calanoid sp","calanoid sp c","calanoid sp n","calanus finmarchicus c","calanus glacialis c","calanus glacialis n","calanus hyperboreus c","calanus sp c","calanus sp n","chaetognath sp","chiridus sp c","cirripedia sp","cirripedia sp n","coscinodiscus sp","crustacea sp meta","cyclopoid sp c","cyclopoid sp n","decapoda sp","decapoda sp meta","digested matter","egg","egg sack","euphausiacea sp","eurytemora sp c","fecal pellet","fritillaria sp","harpacticoid sp c","heterorhabdus norvegicus c","limacina helicina","metridia longa c","metridia longa n","microcalanus sp  n","microcalanus sp c","microcalanus sp n","oikopleura sp","oithona similis c","oithona similis n","oncea sp c","onceaidae sp c","paraeuchaeta sp c","paraheterorhabdus compactus c","parasite","podon sp","polychaetae larvae","pseudocalanus sp c","pseudocalanus sp n","pseudocalanus sp/acartia sp c","pseudocalanus sp/metridia longa n","radiolarian sp","scolecithricella sp c","spinocalanus sp c","trematoda sp","triconia borealis c","unknown","unknown c","unknown n","unknown nc","vers","vertebrae"
"272","2016-627",40,6,"Coronation Maud",2016,"316","2016-08-23","2016-07-16",38,4.89054596066946,27.1365,7.517,1454.39639008439,458.072333115561,3.17503652794826,2625,162,2787,191,0.289946214607149,1,0,0,1,12,0,0,15,0,0,1,0,0,8,170,0,0,0,0,1,0,1,0,0,9,35,282,0,0,0,0,0,0,0,0,0,1,0,11,1,0,76,0,0,6,0,0,0,0,0,45,78,0,0,0,0,0,0,0,0,87,59,1,0,0
"273","2017-308",26,3,"Lancaster Sound",2017,"301","2017-08-03","2017-06-11",53,7.48601559008161,30.3383193701723,2.36204188948307,636.027296101561,115.911805193533,5.48716582439219,735,88,823,246,-0.597610969713378,0,0,0,0,0,0,0,0,1,0,9,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"274","2017-318",21.25,3.281,"Lancaster Sound",2017,"301","2017-08-03","2017-06-11",53,7.48601559008161,30.3383193701723,2.36204188948307,44.1491115355693,60.9028603637575,0.724910312452942,634,83,717,247,0.400110699892158,0,0,0,0,2,0,0,0,3,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"275","2017-322",15,1.719,"Lancaster Sound",2017,"301","2017-08-03","2017-06-11",53,7.48601559008161,30.3383193701723,2.36204188948307,24.2628979164302,20.0490503211771,1.21017691749729,697,53,750,268,-0.218834471679506,0,0,0,0,2,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
"276","2017-331",15,1.875,"Lancaster Sound",2017,"301","2017-08-03","2017-06-11",53,7.48601559008161,30.3383193701723,2.36204188948307,8.03400435410004,20.0490503211771,0.400717451719596,429,125,554,274,-0.0628344716795063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0
"277","2017-339",14.844,2.031,"Lancaster Sound",2017,"304","2017-08-04","2017-06-11",54,7.48601559008161,29.9355416666667,1.26192857142857,24.9265369335456,19.3914464924107,1.2854397913689,863,103,966,269.5,0.116704176838065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"278","2017-346",11.719,1.094,"Lancaster Sound",2017,"304","2017-08-04","2017-06-11",54,7.48601559008161,29.9355416666667,1.26192857142857,14.9457249175093,9.1227034502647,1.63829998409909,445,181,626,305,-0.348768408947767,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"279","2017-348",12.188,1.25,"Lancaster Sound",2017,"304","2017-08-04","2017-06-11",54,7.48601559008161,29.9355416666667,1.26192857142857,20.8416628099283,10.3392060579792,2.01578948064817,472,103,575,269.5,-0.263535243273029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"280","2017-359",14.531,1.719,"Lancaster Sound",2017,"305","2017-08-05","2017-06-11",55,7.48601559008161,30.28139449533,2.51549481128163,19.8831434281241,18.1169607458217,1.09748780201501,2132,212,2344,932,-0.148067637354244,0,0,0,0,0,0,3,9,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"281","2017-360",9.375,0.781,"Lancaster Sound",2017,"305","2017-08-05","2017-06-11",55,7.48601559008161,30.28139449533,2.51549481128163,2.86058910087803,4.47662856118493,0.639005238379851,406,63,469,260,-0.308085126094004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"282","2017-363",13.438,1.563,"Lancaster Sound",2017,"305","2017-08-05","2017-06-11",55,7.48601559008161,30.28139449533,2.51549481128163,19.3437316198719,14.1172524415171,1.37021929019165,1282,71,1353,200,-0.139146208958697,0,0,0,0,0,0,0,3,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"283","2017-381",15.469,1.719,"Coronation Maud",2017,"QMG-M","2017-08-08","2017-07-09",30,1.74943747087777,24.22665,3.80105,37.4489894467998,22.1180702631628,1.6931399982561,1979,104,2083,336,-0.289601306004768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,30,150,0,0,0,0,0,0,0,0,0,0,0,0,0
"284","2017-382",16.406,2.031,"Coronation Maud",2017,"QMG-M","2017-08-08","2017-07-09",30,1.74943747087777,24.22665,3.80105,26.7903310079249,26.682180975889,1.00405326806432,427,62,489,250,-0.118984085882744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,107,0,0,0,0,0,0,0,0,0,0,0,0,0
"285","2017-394",21.406,2.813,"Coronation Maud",2017,"QMG-4","2017-08-09","2017-07-09",31,1.74943747087777,27.9793333333333,3.23966666666667,95.7227356884639,62.3406034342712,1.53547977425963,2100,88,2188,417,-0.0914279486254133,9,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,8,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,34,0,7,0,0,0,0,0,0,0,0,11,403,0,0,0,0,0,0,0,0,0,0,0,0,0
"286","2017-395",17.969,2.344,"Coronation Maud",2017,"QMG-4","2017-08-09","2017-07-09",31,1.74943747087777,27.9793333333333,3.23966666666667,64.4135438391166,35.6692483956817,1.80585649365448,695,104,799,323,-0.0418232373761034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,35,4,0,0,0,0,0,0,0,15,536,0,0,0,0,0,0,0,0,0,0,0,0,0
"287","2017-399",15.938,2.344,"Coronation Maud",2017,"QMG-3","2017-08-09","2017-07-09",31,1.74943747087777,27.5435,4.60907142857143,47.6635164993031,24.3291302366352,1.95911304825565,426,88,514,256,0.264631859669969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,243,0,0,0,0,0,0,0,0,0,0,0,0,0
"288","2017-403",12.031,1.875,"Coronation Maud",2017,"QMG-1","2017-08-09","2017-07-09",31,1.74943747087777,21.0134285714286,4.15171428571429,24.6962690244887,9.92030895660998,2.4894657144759,155,168,323,220,0.38515429401709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"289","2017-406",16.719,2.5,"Coronation Maud",2017,"QMG-2","2017-08-09","2017-07-09",31,1.74943747087777,18.47175,6.12475,35.133684740735,28.3402410205375,1.23971016037847,787,106,893,242.5,0.302787728309564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,2,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"290","2017-408",19.375,2.969,"Coronation Maud",2017,"QMG-2","2017-08-09","2017-07-09",31,1.74943747087777,18.47175,6.12475,95.2941354917164,45.3590289063943,2.10088570653422,1661,132,1793,918,0.371027148420658,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291","2017-411",13.75,1.563,"Coronation Maud",2017,"QMG-2","2017-08-09","2017-07-09",31,1.74943747087777,18.47175,6.12475,9.93361801778412,15.1896685259006,0.653972007410555,1542,88,1630,180.5,-0.186223505993839,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"292","2017-415",13.594,1.719,"Coronation Maud",2017,"QMG-2","2017-08-09","2017-07-09",31,1.74943747087777,18.47175,6.12475,12.1018056777969,14.6467229490528,0.826246643695784,379,106,485,207.5,-0.00668485747626762,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293","2018-1001",17.187,2.343,"Coronation Maud",2018,"QMG-2","2018-08-21","2018-07-23",29,3.44401868170468,23.4742857142857,2.86571428571429,9.08685437266623,30.9493074308844,0.293604449565112,2816,342,3158,1914,0.0751717827568501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0
"294","2018-1040",18.906,2.812,"Coronation Maud",2018,"QMG-4","2018-08-22","2018-07-23",30,3.44401868170468,27.7348461538462,2.68323076923077,89.1581027497807,41.9484177498561,2.12542230511391,2488,220,2708,826.5,0.284793982745921,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,57,0,0,0,0,0,0,0,0,11,7,0,0,0
"295","2018-1044",15.156,2.343,"Coronation Maud",2018,"QMG-4","2018-08-22","2018-07-23",30,3.44401868170468,27.7348461538462,2.68323076923077,91.0738580728045,20.7218035755726,4.39507390081454,2550,106,2656,1130.5,0.381626879802922,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,0,0,0,0,15,7,0,0,0
"296","2018-1058",17.343,2.656,"Coronation Maud",2018,"QMG-M","2018-08-22","2018-07-23",30,3.44401868170468,25.5763333333333,3.77716666666667,73.061776190879,31.8543659010099,2.29361891609849,1360,42,1402,215.5,0.364633134239279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,8,0,0,0,0
"297","2018-1064",10.937,1.718,"Coronation Maud",2018,"QMG-M","2018-08-22","2018-07-23",30,3.44401868170468,25.5763333333333,3.77716666666667,15.2419189161432,7.31893661725639,2.08253189134146,261,114,375,212,0.393226611185187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,18,0,0,0
"298","2018-1070",16.25,2.343,"Coronation Maud",2018,"QMG-M","2018-08-22","2018-07-23",30,3.44401868170468,25.5763333333333,3.77716666666667,70.1276286897962,25.8812307513531,2.70959404378904,871,91,962,215.5,0.216554562634826,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,0,0,0,0,0,0,0,1,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,0,0,0,12,0,10,0,0
"299","2018-1073",29.218,3.906,"North Water",2018,"101","2018-08-28","2018-06-04",85,8.38072426703188,31.9418,2.15426666666667,103.611232007289,168.185184443442,0.616054454202721,1177,116,1293,168,-0.177171039774559,0,0,0,0,86,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0
"300","2018-1081",20.312,3.125,"North Water",2018,"101","2018-08-28","2018-06-04",85,8.38072426703188,31.9418,2.15426666666667,84.4305505825327,52.734370216151,1.60105354888023,624,129,753,313.5,0.385644368542682,0,0,0,1,5,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,17,0,0,0,1,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,12,0,0,0
"301","2018-1085",24.218,3.281,"North Water",2018,"101","2018-08-28","2018-06-04",85,8.38072426703188,31.9418,2.15426666666667,781.803699326607,92.4195365356507,8.45929041231479,2143,129,2272,722,-0.0477271770318905,0,0,0,0,1,0,0,1,0,0,26,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0
"302","2018-1087",20.312,3.125,"North Water",2018,"101","2018-08-28","2018-06-04",85,8.38072426703188,31.9418,2.15426666666667,153.244932271321,52.734370216151,2.90597823854142,2234,129,2363,659,0.385644368542682,0,0,0,0,4,0,0,0,0,0,9,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,1,1,0,0,0,0,0,68,15,0,0,0,0,0,0,0,0,42,8,0,0,0
"303","2018-1089",18.437,2.031,"North Water",2018,"101","2018-08-28","2018-06-04",85,8.38072426703188,31.9418,2.15426666666667,13.2238862382247,38.718150634112,0.341542300488238,788,53,841,290,-0.425439182928817,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0
"304","2018-1090",10.156,1.406,"North Water",2018,"101","2018-08-28","2018-06-04",85,8.38072426703188,31.9418,2.15426666666667,22.2848232338588,5.77840633018449,3.85656908851325,1081,155,1236,432,0.199070742545591,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
"305","2018-1097",28.125,3.906,"North Water",2018,"115","2018-08-29","2018-06-04",86,8.38072426703188,31.9514444444444,3.04727777777778,489.21103408753,148.925087440757,3.28494709987758,1555,385,1940,1019,-0.012249611379012,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
"306","2018-1101",22.656,3.437,"North Water",2018,"115","2018-08-29","2018-06-04",86,8.38072426703188,31.9514444444444,3.04727777777778,115.213713574024,74.7131784148536,1.54208020617577,698,182,880,415,0.343961085688919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"307","2018-1109",22.343,2.5,"North Water",2018,"115","2018-08-29","2018-06-04",86,8.38072426703188,31.9514444444444,3.04727777777778,51.70942149062,71.470040516217,0.723511853598108,1815,172,1987,355,-0.54581072850339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0
"308","2018-1118",16.718,1.718,"North Water",2018,"115","2018-08-29","2018-06-04",86,8.38072426703188,31.9514444444444,3.04727777777778,46.567593933937,28.3348340316054,1.64347509083675,2097,243,2340,1003,-0.479061382917887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"309","2018-1130",21.875,2.968,"North Water",2018,"115","2018-08-29","2018-06-04",86,8.38072426703188,31.9514444444444,3.04727777777778,50.5392922899268,66.8031599754028,0.756540443723555,1029,178,1207,481,-0.00719478295067609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,80,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,4,0,0,0
"310","2018-1173",13.5605660825338,1.77728577432412,"Coronation Maud",2018,"QMG-1","2018-08-21","2018-07-23",29,3.44401868170468,21.3948,3.282,35.8823716647689,14.5321185960842,2.46917690820647,256,115,371,207.5,0.0566457196158161,0,0,0,0,0,0,0,0,7,0,0,0,0,0,25,0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,57,0,0,0,0,0,0,0,0,5,11,0,0,0
"311","2018-1177",14.0116210957676,1.7192300182322,"Coronation Maud",2018,"QMG-1","2018-08-21","2018-07-23",29,3.44401868170468,21.3948,3.282,53.7551358708328,16.1309756720179,3.33241689553104,256,97,353,212,-0.0694691737748147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,5,0,0,0
"312","2018-1178",10.8971936234388,1.06833567589389,"Coronation Maud",2018,"QMG-1","2018-08-21","2018-07-23",29,3.44401868170468,21.3948,3.282,3.59670411333653,7.23429940886737,0.497173798049872,238,141,379,207.5,-0.250431377622,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,7,0,0,0
"313","2018-1179",14.0116210957676,1.77728577432412,"Coronation Maud",2018,"QMG-1","2018-08-21","2018-07-23",29,3.44401868170468,21.3948,3.282,62.5904381870763,16.1309756720179,3.88013964311227,441,142,583,240,-0.0114134176828947,0,0,0,0,1,0,0,0,1,0,2,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,6,0,0,0,0
"314","2018-1180",16.5686223045762,2.58560053221938,"Coronation Maud",2018,"QMG-2","2018-08-21","2018-07-23",29,3.44401868170468,23.4742857142857,2.86571428571429,14.3041993445536,27.535077233066,0.519490075276642,2175,221,2396,349,0.411078566410119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"315","2018-841",16.093,2.187,"Larsen Sound - Victoria Strait",2018,"312","2018-08-19","2018-08-20",-1,2.27915505664773,26.5141166666667,1.37423333333333,24.1983281848926,25.0919697611699,0.964385355761899,1091,195,1286,555,0.0842440999249461,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"316","2018-844",13.437,2.968,"Larsen Sound - Victoria Strait",2018,"312","2018-08-19","2018-08-20",-1,2.27915505664773,26.5141166666667,1.37423333333333,23.896013640788,14.113901469216,1.69308349593541,662,129,791,406,1.26600467981385,0,0,0,0,0,0,0,0,0,1,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"317","2018-847",12.968,2.187,"Larsen Sound - Victoria Strait",2018,"312","2018-08-19","2018-08-20",-1,2.27915505664773,26.5141166666667,1.37423333333333,17.3390911808831,12.6016544126577,1.37593768350502,537,221,758,330,0.555771514139114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"318","2018-867",10.468,1.562,"Larsen Sound - Victoria Strait",2018,"312","2018-08-19","2018-08-20",-1,2.27915505664773,26.5141166666667,1.37423333333333,28.931365129575,6.36396726495676,4.54612098476462,633,142,775,397,0.307993445510449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"319","2018-869",9.375,1.25,"Larsen Sound - Victoria Strait",2018,"312","2018-08-19","2018-08-20",-1,2.27915505664773,26.5141166666667,1.37423333333333,4.8267265852313,4.47662856118493,1.0782057343515,1296,155,1451,378.5,0.160914873905996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"320","2018-871",7.031,1.25,"Larsen Sound - Victoria Strait",2018,"312","2018-08-19","2018-08-20",-1,2.27915505664773,26.5141166666667,1.37423333333333,0.584526634046188,1.78791649823462,0.326931730102242,758,212,970,401,0.51459815675976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"321","2018-878",12.5,1.718,"Larsen Sound - Victoria Strait",2018,"312","2018-08-19","2018-08-20",-1,2.27915505664773,26.5141166666667,1.37423333333333,12.5142121906451,11.2074195739606,1.11660066869636,845,144,989,307,0.157387459691828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"322","2018-886",9.375,1.25,"Larsen Sound - Victoria Strait",2018,"312","2018-08-19","2018-08-20",-1,2.27915505664773,26.5141166666667,1.37423333333333,5.73284706116392,4.47662856118493,1.28061709449633,142,168,310,247,0.160914873905996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"323","2018-895",8.125,0.937,"Larsen Sound - Victoria Strait",2018,"312","2018-08-19","2018-08-20",-1,2.27915505664773,26.5141166666667,1.37423333333333,3.12671949815687,2.83595436891708,1.10252814094143,291,71,362,229,0.0365258395916636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"324","2018-901",10.937,1.562,"Larsen Sound - Victoria Strait",2018,"312","2018-08-19","2018-08-20",-1,2.27915505664773,26.5141166666667,1.37423333333333,18.5640462469607,7.31893661725639,2.53644036255088,504,155,659,291,0.237226611185187,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
